文件命名,上传人,状态,编导,上传类型
0527-9物-自产-自产主-李博-曲中雨-子衿-A5-B2-无-3,hancg,已投放,子衿,拒审后二次上传
0527-9物-自产-自产主-李博-曲中雨-子衿-A5-B2-无-2,hancg,已投放,子衿,拒审后二次上传
0527-9物-自产-自产主-李博-曲中雨-子衿-A5-B1-无-10,hancg,已投放,子衿,拒审后二次上传
0527-9物-自产-自产主-李博-曲中雨-子衿-A2-B2-无-8,hancg,已投放,子衿,拒审后二次上传
0527-9物-自产-自产二-李博-曲中雨-子衿-A6-B3-无-9,hancg,已投放,子衿,拒审后二次上传
0527-9物-自产-自产二-李博-曲中雨-子衿-A6-B1-无-5,hancg,已同步,子衿,拒审后二次上传
0527-9物-自产-自产二-李博-曲中雨-子衿-A6-B1-无-1,hancg,已同步,子衿,拒审后二次上传
0527-9物-自产-自产二-李博-曲中雨-子衿-A5-B2-无-7,hancg,已同步,子衿,拒审后二次上传
0527-9物-自产-自产二-李博-曲中雨-子衿-A5-B2-无-3,hancg,已同步,子衿,拒审后二次上传
0527-9物-自产-自产二-李博-曲中雨-子衿-A5-B2-无-2,hancg,已同步,子衿,拒审后二次上传
0527-9物-自产-自产二-李博-曲中雨-子衿-A5-B1-无-10,hancg,已同步,子衿,拒审后二次上传
0603-9物-自产-自产主-李博-曲中雨-子衿-A7-B2-有-9,jiazijinbj,未同步,子衿,新素材
0603-9物-自产-自产主-李博-曲中雨-子衿-A7-B2-无-9,jiazijinbj,未同步,子衿,新素材
0603-9物-自产-自产主-李博-曲中雨-子衿-A7-B1-有-7,jiazijinbj,未同步,子衿,新素材
0603-9物-自产-自产主-李博-曲中雨-子衿-A7-B1-无-7,jiazijinbj,未同步,子衿,新素材
0603-9物-自产-自产主-李博-曲中雨-子衿-A5-B2-有-1,jiazijinbj,未同步,子衿,新素材
0603-9物-自产-自产主-李博-曲中雨-子衿-A5-B2-无-1,jiazijinbj,未同步,子衿,新素材
0603-9物-自产-自产主-李博-曲中雨-子衿-A7-B1-有-5,jiazijinbj,未同步,子衿,新素材
0603-9物-自产-自产主-李博-曲中雨-子衿-A7-B1-无-5,jiazijinbj,未同步,子衿,新素材
0603-9物-自产-自产主-李博-曲中雨-子衿-A6-B2-有-6,jiazijinbj,未同步,子衿,新素材
0603-9物-自产-自产主-李博-曲中雨-子衿-A6-B2-有-3,jiazijinbj,未同步,子衿,新素材
0603-9物-自产-自产主-李博-曲中雨-子衿-A6-B2-无-6,jiazijinbj,未同步,子衿,新素材
0608-199双科-自产-自产主-王晶-亿晨-婷玉-A7-B5-有-7,wutingyubj,已投放,婷玉,新素材
0608-199双科-自产-自产主-王晶-亿晨-婷玉-A7-B5-无-7,wutingyubj,已同步,婷玉,新素材
0608-199双科-自产-自产主-王晶-亿晨-婷玉-A1-B4B5-有-8.mp4,wutingyubj,已同步,婷玉,新素材
0608-199双科-自产-自产主-王晶-亿晨-婷玉-A1-B4B5-无-8,wutingyubj,已同步,婷玉,新素材
0608-199双科-自产-自产二-王晶-亿晨-婷玉-A7-B5-有-9,wutingyubj,已同步,婷玉,新素材
0608-199双科-自产-自产二-王晶-亿晨-婷玉-A7-B5-有-7,wutingyubj,已同步,婷玉,新素材
0608-199双科-自产-自产二-王晶-亿晨-婷玉-A7-B5-无-9,wutingyubj,已同步,婷玉,新素材
0608-199双科-自产-自产二-王晶-亿晨-婷玉-A7-B5-无-7,wutingyubj,已同步,婷玉,新素材
0608-199双科-自产-自产二-王晶-亿晨-婷玉-A6-B5-无-10,wutingyubj,已同步,婷玉,新素材
0608-199双科-自产-自产二-王晶-亿晨-婷玉-A1-B4B5-有-8,wutingyubj,已投放,婷玉,新素材
0608-199双科-自产-自产二-王晶-亿晨-婷玉-A1-B4B5-有-6,wutingyubj,已同步,婷玉,新素材
0608-199双科-自产-自产二-王晶-亿晨-婷玉-A1-B4B5-无-8,wutingyubj,已同步,婷玉,新素材
0608-199双科-自产-自产二-王晶-亿晨-婷玉-A1-B4B5-无-6,wutingyubj,已同步,婷玉,新素材
0608-状元笔记-自产-混剪-曲中雨-婷玉---有-26,wutingyubj,已同步,婷玉,新素材
0604-状元笔记-自产-混剪-曲中雨-婷玉---无-26,wutingyubj,已同步,婷玉,新素材
0604-状元笔记-自产-混剪--曲中雨-婷玉--有-28,wutingyubj,已同步,婷玉,新素材
0604-状元笔记-自产-混剪--曲中雨-婷玉--无-28,wutingyubj,已同步,婷玉,新素材
0604-状元笔记-自产-混剪--曲中雨-婷玉---有-32,wutingyubj,已同步,婷玉,新素材
0604-状元笔记-自产-混剪--曲中雨-婷玉---有-25,wutingyubj,已同步,婷玉,新素材
0604-状元笔记-自产-混剪--曲中雨-婷玉---无-32,wutingyubj,已同步,婷玉,新素材
0604-状元笔记-自产-混剪--曲中雨-婷玉---无-31,wutingyubj,已同步,婷玉,新素材
0604-状元笔记-自产-混剪--曲中雨-婷玉---无-30,wutingyubj,已同步,婷玉,新素材
0604-状元笔记-自产-混剪--曲中雨-婷玉---无-29,wutingyubj,已同步,婷玉,新素材
0604-状元笔记-自产-混剪--曲中雨-婷玉---无-27,wutingyubj,已同步,婷玉,新素材
0604-状元笔记-自产-混剪--曲中雨-婷玉---无-25,wutingyubj,已同步,婷玉,新素材
0602-199双科-自产-自产主-王晶-巽阳-婷玉-A7-B1-有-8,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产主-王晶-巽阳-婷玉-A6-B3-有-6,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产主-王晶-巽阳-婷玉-A3-B1-有-10,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产主-王晶-巽阳-婷玉-A1-B4B6-有-9,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产主-王晶-巽阳-婷玉-A1-B4-有-7,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产主-王晶-巽阳-婷玉-A7-B1-无-8,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产主-王晶-巽阳-婷玉-A6-B3-无-6,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产主-王晶-巽阳-婷玉-A3-B1-无-10,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产主-王晶-巽阳-婷玉-A1-B4B6-无-9,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产主-王晶-巽阳-婷玉-A1-B4-无-7,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产二-王晶-云梵-婷玉-A7-B1-有-8,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产二-王晶-云梵-婷玉-A7-B1-无-8,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产二-王晶-云梵-婷玉-A6-B3-有-6,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产二-王晶-云梵-婷玉-A6-B3-无-6,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产二-王晶-云梵-婷玉-A3-B1-有-10,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产二-王晶-云梵-婷玉-A3-B1-无-10,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产二-王晶-云梵-婷玉-A1-B4B6-有-9,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产二-王晶-云梵-婷玉-A1-B4B6-无-9,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产二-王晶-云梵-婷玉-A1-B4-有-7,wutingyubj,未同步,婷玉,新素材
0602-199双科-自产-自产二-王晶-云梵-婷玉-A1-B4-无-7,wutingyubj,未同步,婷玉,新素材
0526-199双科-自产-自产主-王晶-亿晨-婷玉-A7-B5-有-9,wutingyubj,未同步,婷玉,新素材
0526-199双科-自产-自产主-王晶-亿晨-婷玉-A7-B5-无-9,wutingyubj,未同步,婷玉,新素材
0526-199双科-自产-自产主-王晶-亿晨-婷玉-A6-B5-无-10,wutingyubj,未同步,婷玉,新素材
0526-199双科-自产-自产主-王晶-亿晨-婷玉-A1-B4B5-有-6,wutingyubj,未同步,婷玉,新素材
0526-199双科-自产-自产主-王晶-亿晨-婷玉-A1-B4B5-无-6,wutingyubj,未同步,婷玉,新素材
0604-状元笔记-自产-自产主--视觉锤-小敏---有-40,quminbj,未同步,小敏,新素材
0604-状元笔记-自产-自产主--视觉锤-小敏---有-38,quminbj,未同步,小敏,新素材
0604-状元笔记-自产-自产主--视觉锤-小敏---有-37,quminbj,未同步,小敏,新素材
0604-状元笔记-自产-自产主--视觉锤-小敏---有-36,quminbj,未同步,小敏,新素材
0604-状元笔记-自产-自产主--视觉锤-小敏---有-35,quminbj,未同步,小敏,新素材
0604-状元笔记-自产-自产主--视觉锤-小敏---有-34,quminbj,未同步,小敏,新素材
0604-状元笔记-自产-自产主--视觉锤-小敏---有-33,quminbj,未同步,小敏,新素材
0604-状元笔记-自产-自产主--视觉锤-小敏---无-40,quminbj,未同步,小敏,新素材
0604-状元笔记-自产-自产主--视觉锤-小敏---无-38,quminbj,未同步,小敏,新素材
0604-状元笔记-自产-自产主--视觉锤-小敏---无-37,quminbj,未同步,小敏,新素材
0604-状元笔记-自产-自产主--视觉锤-小敏---无-36,quminbj,未同步,小敏,新素材
0604-状元笔记-自产-自产主--视觉锤-小敏---无-35,quminbj,未同步,小敏,新素材
0604-状元笔记-自产-自产主--视觉锤-小敏---无-34,quminbj,未同步,小敏,新素材
0604-状元笔记-自产-自产主--视觉锤-小敏---无-33,quminbj,未同步,小敏,新素材
0611-状元笔记-自产-自产主--视觉锤-雅迪-A6-B5-有-41,wangyadibj01,已同步,雅迪,新素材
0611-状元笔记-自产-自产主--视觉锤-雅迪-A6-B5-有-42,wangyadibj01,已同步,雅迪,新素材
0611-状元笔记-自产-自产主--视觉锤-雅迪-A6-B5-有-43,wangyadibj01,已同步,雅迪,新素材
0611-状元笔记-自产-自产主--视觉锤-雅迪-A6-B5-有-44,wangyadibj01,已同步,雅迪,新素材
0611-状元笔记-自产-自产主--视觉锤-雅迪-A6-B5-有-45,wangyadibj01,已同步,雅迪,新素材
0603-9物-自产-自产二-李博-视觉锤-雅迪-A5-B1-无-20,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产二-李博-视觉锤-雅迪-A5-B1-有-20,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产二-李博-视觉锤-雅迪-A5-B1B4-无-19,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产二-李博-视觉锤-雅迪-A5-B1B4-有-19,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-无-16,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-无-17,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-无-18,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-有-16,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-有-17,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-有-18,wangyadibj01,未同步,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪-无-19.mp4,wangyadibj01,已同步,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪---无-18,wangyadibj01,已投放,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪---无-20,wangyadibj01,已投放,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪---无-21,wangyadibj01,已投放,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪---无-22,wangyadibj01,已投放,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪---无-23,wangyadibj01,已投放,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪---无-24,wangyadibj01,已投放,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪---有-18,wangyadibj01,已投放,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪---有-20,wangyadibj01,已投放,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪---有-21,wangyadibj01,已投放,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪---有-22,wangyadibj01,已投放,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪---有-23,wangyadibj01,已投放,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪---有-24,wangyadibj01,已投放,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪-无-17,wangyadibj01,已投放,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪-有-17,wangyadibj01,已投放,雅迪,新素材
0604-状元笔记-自产-自产主--视觉锤-雅迪-有-19,wangyadibj01,已投放,雅迪,新素材
0603-9物-自产-自产主-李博-视觉锤-雅迪-A5-B1-无-20,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产主-李博-视觉锤-雅迪-A5-B1-有-20,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产主-李博-视觉锤-雅迪-A5-B1B4-无-19,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产主-李博-视觉锤-雅迪-A5-B1B4-有-19,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-无-16,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-无-17,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-无-18,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-有-16,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-有-17,wangyadibj01,未同步,雅迪,新素材
0603-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-有-18,wangyadibj01,未同步,雅迪,新素材
0508-199双科-自产-自产主-李博-视觉锤-雅迪-A1-B4B6-有-12-迭代2,wangyadibj01,未同步,雅迪,新素材
0508-199双科-自产-自产主-李博-视觉锤-雅迪-A1-B4B6-有-12-迭代1,wangyadibj01,未同步,雅迪,新素材
0603-199双科-自产-自产二-李博-视觉锤-嘉丽-A5-B1-有-15,weijiali,已投放,嘉丽,新素材
0603-199双科-自产-自产二-李博-视觉锤-嘉丽-A5-B1-有-14,weijiali,已投放,嘉丽,新素材
0604-状元笔记-自产-混剪--曲中雨-嘉丽---有-8,weijiali,已同步,嘉丽,新素材
0604-状元笔记-自产-混剪--曲中雨-嘉丽---有-7,weijiali,已同步,嘉丽,新素材
0604-状元笔记-自产-混剪--曲中雨-嘉丽---有-6,weijiali,已同步,嘉丽,新素材
0604-状元笔记-自产-混剪--曲中雨-嘉丽---有-5,weijiali,已同步,嘉丽,新素材
0604-状元笔记-自产-混剪--曲中雨-嘉丽---有-4,weijiali,已同步,嘉丽,新素材
0604-状元笔记-自产-混剪--曲中雨-嘉丽---有-3,weijiali,已同步,嘉丽,新素材
0604-状元笔记-自产-混剪--曲中雨-嘉丽---有-2,weijiali,已同步,嘉丽,新素材
0604-状元笔记-自产-混剪--曲中雨-嘉丽---有-1,weijiali,已同步,嘉丽,新素材
0603-199双科-自产-自产二-李博-视觉锤-嘉丽-A5-B1-有-13,weijiali,已投放,嘉丽,新素材
0603-199双科-自产-自产二-李博-视觉锤-嘉丽-A5-B1-有-12,weijiali,已同步,嘉丽,新素材
0603-199双科-自产-自产二-李博-视觉锤-嘉丽-A5-B1-有-11,weijiali,已投放,嘉丽,新素材
0603-199双科-自产-自产二-李博-视觉锤-嘉丽-A5-B1-无-15,weijiali,已投放,嘉丽,新素材
0603-199双科-自产-自产二-李博-视觉锤-嘉丽-A5-B1-无-14,weijiali,已投放,嘉丽,新素材
0603-199双科-自产-自产二-李博-视觉锤-嘉丽-A5-B1-无-13,weijiali,已投放,嘉丽,新素材
0603-199双科-自产-自产二-李博-视觉锤-嘉丽-A5-B1-无-12,weijiali,已同步,嘉丽,新素材
0603-199双科-自产-自产二-李博-视觉锤-嘉丽-A5-B1-无-11,weijiali,已投放,嘉丽,新素材
0527-199双科-自产-自产二-李博-视觉锤-嘉丽-A7-B1-有-15,weijiali,已同步,嘉丽,新素材
0527-199双科-自产-自产二-李博-视觉锤-嘉丽-A7-B1-有-14,weijiali,已同步,嘉丽,新素材
0527-199双科-自产-自产二-李博-视觉锤-嘉丽-A7-B1-有-13,weijiali,已投放,嘉丽,新素材
0527-199双科-自产-自产二-李博-视觉锤-嘉丽-A7-B1-有-12,weijiali,已投放,嘉丽,新素材
0527-199双科-自产-自产二-李博-视觉锤-嘉丽-A7-B1-有-11,weijiali,已投放,嘉丽,新素材
0527-199双科-自产-自产二-李博-视觉锤-嘉丽-A7-B1-无-15,weijiali,已投放,嘉丽,新素材
0527-199双科-自产-自产二-李博-视觉锤-嘉丽-A7-B1-无-14,weijiali,已投放,嘉丽,新素材
0527-199双科-自产-自产二-李博-视觉锤-嘉丽-A7-B1-无-13,weijiali,已投放,嘉丽,新素材
0527-199双科-自产-自产二-李博-视觉锤-嘉丽-A7-B1-无-12,weijiali,已投放,嘉丽,新素材
0527-199双科-自产-自产二-李博-视觉锤-嘉丽-A7-B1-无-11,weijiali,已投放,嘉丽,新素材
0603-199双科-自产-自产主-李博-曲中雨-嘉丽-A5-B1-有-15,weijiali,已同步,嘉丽,新素材
0603-199双科-自产-自产主-李博-曲中雨-嘉丽-A5-B1-有-14,weijiali,已同步,嘉丽,新素材
0603-199双科-自产-自产主-李博-曲中雨-嘉丽-A5-B1-有-13,weijiali,已同步,嘉丽,新素材
0603-199双科-自产-自产主-李博-曲中雨-嘉丽-A5-B1-无-15,weijiali,已同步,嘉丽,新素材
0603-199双科-自产-自产主-李博-曲中雨-嘉丽-A5-B1-无-14,weijiali,已同步,嘉丽,新素材
0603-199双科-自产-自产主-李博-曲中雨-嘉丽-A5-B1-无-13,weijiali,已同步,嘉丽,新素材
0603-199双科-自产-自产主-李博-曲中雨-嘉丽-A5-B1-无-11,weijiali,已同步,嘉丽,新素材
0603-199双科-自产-自产主-李博-曲中雨-嘉丽-A5-B1-有-12,weijiali,已同步,嘉丽,新素材
0603-199双科-自产-自产主-李博-曲中雨-嘉丽-A5-B1-有-11,weijiali,已同步,嘉丽,新素材
0603-199双科-自产-自产主-李博-曲中雨-嘉丽-A5-B1-无-12,weijiali,已同步,嘉丽,新素材
